@relation device-data-weka.filters.unsupervised.instance.Resample-S1-Z10.0

@attribute hour numeric
@attribute weekday numeric
@attribute running_days numeric
@attribute cpu numeric
@attribute memory numeric
@attribute storage numeric
@attribute cpu_temperature numeric
@attribute temperature numeric
@attribute humidity numeric
@attribute air_conditioner numeric
@attribute heater numeric
@attribute failure {0, 1}

@data
20,1,0,85,88,95,52.3,20,36,0,0,0
2,6,1,29,92,94,57.2,15,46,0,1,0
18,0,0,32,83,92,53.2,20.8,34.4,0,0,0
16,3,0,69,100,90,60.8,24.4,27.2,0,0,0
17,1,0,100,70,69,55.3,23.1,29.8,1,0,0
15,0,0,7,84,52,49.9,18.8,38.4,0,0,0
2,6,1,38,96,95,57.5,15.1,45.8,0,1,0
7,1,0,15,100,92,54.4,16.6,42.8,0,1,0
22,1,0,44,98,92,53,16.7,42.6,0,0,0
10,5,0,42,100,95,56.7,22.4,31.2,0,0,0
19,3,0,41,86,85,59.3,21.2,33.6,0,0,0
16,5,0,20,94,85,53.7,24.6,26.8,0,0,0
19,3,0,69,97,89,59.4,20.9,34.2,0,0,0
18,5,1,34,95,81,56.3,22.8,30.4,0,0,0
22,4,0,71,100,57,57.9,17.2,41.6,0,0,0
9,1,0,100,89,93,55,19.4,37.2,0,0,0
9,1,0,80,97,87,50.7,20.2,35.6,0,0,0
7,6,1,66,100,86,56,16.2,43.6,0,0,0
6,0,2,30,100,87,54.2,15.2,45.6,0,1,0
23,0,0,66,100,90,54.9,15,46,0,1,0
14,0,0,88,100,83,51.6,24.1,27.8,1,0,0
3,0,2,33,92,95,54.5,16.9,42.2,0,1,0
12,0,0,8,94,81,52,24.6,26.8,1,0,0
1,1,0,71,99,95,54.2,15.7,44.6,0,1,0
7,1,0,36,90,94,54.2,17.4,41.2,0,0,0
0,3,0,53,83,92,57.9,15.4,45.2,0,1,0
1,3,0,64,91,90,58.7,15.5,45,0,1,0
15,1,0,96,97,95,50.4,23,30,0,0,1
21,2,0,46,93,95,56.7,18,40,0,0,0
13,1,0,11,88,93,50.6,24.4,27.2,1,0,0
0,1,0,13,86,86,51.4,16.3,43.4,0,1,0
13,6,2,100,68,91,54.9,24.2,27.6,1,0,0
15,2,0,62,71,88,60,23.8,28.4,1,0,0
5,1,0,51,89,90,54.1,15.5,45,0,1,0
0,4,0,37,37,76,58,15.3,45.4,0,0,0
2,4,0,57,90,95,59.3,16.4,43.2,0,1,0
18,4,0,3,83,74,57.9,21.1,33.8,0,0,0
16,0,0,16,56,54,50.4,20.2,35.6,0,0,0
0,4,0,79,39,76,58,15.4,45.2,0,0,0
22,1,0,41,85,93,53.1,17.3,41.4,0,0,0
8,5,0,5,100,87,56.3,18.9,38.2,0,0,0
17,0,0,81,92,90,52.4,22.8,30.4,0,0,0
6,2,0,46,93,91,59.8,16.5,43,0,1,0
18,4,0,32,97,76,58,21.7,32.6,0,0,0
15,5,1,62,76,85,56.5,23,30,1,0,0
3,0,2,48,95,95,54.4,16.8,42.4,0,0,0
14,0,0,22,97,85,52.4,24,28,1,0,0
16,6,2,18,100,81,55.2,24.9,26.2,0,0,0
3,1,0,92,64,91,54.6,16.8,42.4,0,0,0
15,6,2,53,98,81,54.6,23,30,1,0,0
19,0,0,13,100,95,53.4,19.9,36.2,0,0,0
4,2,0,89,87,90,54.8,15.5,45,0,0,0
16,1,0,31,91,90,51,24.2,27.6,0,0,0
23,2,0,93,100,83,58.3,15.1,45.8,0,0,0
15,2,0,64,100,88,60.4,24.2,27.6,1,0,0
12,5,0,59,100,95,55.5,24.3,27.4,1,0,0
6,4,0,69,70,86,57.4,15.1,45.8,0,1,0
20,2,0,83,46,93,57.7,20.5,35,0,0,0
15,2,0,53,97,88,60.1,23.9,28.2,1,0,0
17,1,0,27,100,75,55.1,24,28,1,0,0
15,1,0,44,100,95,50.4,22.9,30.2,0,0,0
14,6,2,15,93,81,55.2,23.2,29.6,1,0,0
19,2,0,60,96,94,57.4,21.3,33.4,0,0,0
21,2,0,35,96,94,56.8,18.3,39.4,0,0,0
16,2,0,21,75,94,59.8,23.2,29.6,1,0,0
14,3,0,100,79,72,57,23.7,28.6,1,0,0
23,1,0,92,86,94,53.3,16.5,43,0,0,0
17,2,0,54,92,91,59.4,22.4,31.2,0,0,0
4,2,0,15,95,74,58.9,15.5,45,0,1,0
4,3,0,31,95,95,57.9,15.4,45.2,0,0,0
18,2,0,77,82,90,57.7,21.9,32.2,0,0,0
19,0,0,48,91,62,51.2,19,38,0,0,0
1,3,0,9,91,95,57.8,15.7,44.6,0,1,0
19,0,0,41,89,95,53.4,19.5,37,0,0,0
4,0,2,100,95,95,54.7,16.4,43.2,0,0,0
11,1,0,36,99,88,56.7,24.7,26.6,0,0,0
15,1,0,37,98,95,50.6,23,30,1,0,0
15,4,0,36,99,76,58.1,24,28,1,0,0
12,5,0,82,95,95,55,24.3,27.4,1,0,0
1,1,0,32,99,91,54.1,15.7,44.6,0,1,0
13,2,0,81,87,87,57.3,24.2,27.6,1,0,0
2,3,0,81,98,85,58.8,16.4,43.2,0,1,0
2,2,0,80,100,89,52.2,16.3,43.4,0,1,0
5,1,0,6,98,95,51.6,16.1,43.8,0,1,0
1,5,0,8,96,88,56.1,14.9,46.2,0,1,0
2,1,0,31,95,92,51.4,17,42,0,0,0
0,4,0,71,88,76,57.9,16.1,43.8,0,0,0
20,5,1,75,92,92,55.3,20.5,35,0,0,0
1,3,0,88,90,90,58.4,15.3,45.4,0,1,0
6,3,0,100,87,80,57.7,16.1,43.8,0,1,0
10,1,0,66,77,86,50.6,21.6,32.8,0,0,0
20,4,0,90,91,61,58.9,18.6,38.8,0,0,0
9,3,0,16,85,74,60.4,21.4,33.2,0,0,0
1,0,2,100,77,95,54.6,15.6,44.8,0,1,0
8,1,0,97,96,95,51.2,19.2,37.6,0,0,1
21,5,1,21,82,94,55.5,19.2,37.6,0,0,0
8,4,0,67,97,80,57.7,17.4,41.2,0,0,0
21,3,0,1,80,92,58.2,18.8,38.4,0,0,0
19,4,0,30,65,64,59.1,20.6,34.8,0,0,0
0,3,0,2,75,95,57.4,15.6,44.8,0,1,0
2,6,1,41,92,95,57.3,15.1,45.8,0,1,0
12,1,0,75,97,93,50.5,24.5,27,1,0,0
21,0,0,92,89,64,52.1,16.4,43.2,0,0,0
18,6,2,96,99,88,55.6,21.9,32.2,0,0,0
1,5,0,93,70,56,58.3,15.2,45.6,0,1,0
12,0,0,91,97,91,52.6,24.9,26.2,1,0,0
13,6,2,87,94,85,54.4,24.1,27.8,1,0,0
17,0,0,73,92,90,52.4,22.6,30.8,0,0,0
22,6,2,51,57,95,56,15.7,44.6,0,0,0
17,6,2,79,98,89,55,23,30,1,0,0
8,1,0,85,100,95,51,19.6,36.8,0,0,0
1,2,0,22,75,94,52.5,15.2,45.6,0,1,0
0,1,0,49,88,92,53.7,15.3,45.4,0,1,0
1,6,1,49,89,91,56,15.8,44.4,0,0,0
6,3,0,69,81,83,57.9,15.7,44.6,0,1,0
16,3,0,46,83,87,61.1,23.7,28.6,0,0,0
20,4,0,70,73,78,57.4,20.2,35.6,0,0,0
21,1,0,60,91,70,54.9,18.1,39.8,0,0,0
19,4,0,15,90,74,57.2,20.3,35.4,0,0,0
16,4,0,40,100,67,59.5,23.7,28.6,1,0,0
1,1,0,74,84,93,51.8,16.3,43.4,0,1,0
15,5,1,17,99,85,56.6,23.3,29.4,1,0,0
0,4,0,56,98,93,59.8,15,46,0,0,0
5,3,0,39,98,95,58,15,46,0,0,0
18,0,0,34,100,59,50.7,19.8,36.4,0,0,0
18,1,0,73,96,90,52.1,23,30,0,0,0
8,6,1,3,93,90,55.3,19.6,36.8,0,0,0
8,3,0,26,99,71,60.3,19.6,36.8,0,0,0
1,5,0,11,100,91,56.5,15,46,0,1,0
10,3,0,100,96,74,61.3,23.6,28.8,0,0,0
4,2,0,58,100,74,58.8,15.2,45.6,0,1,0
13,3,0,71,80,85,61.7,24.3,27.4,1,0,0
20,3,0,99,91,88,61.9,22.2,31.6,0,0,0
0,2,0,50,94,73,57.6,15.7,44.6,0,1,0
5,4,0,65,98,78,58.5,16.9,42.2,0,0,0
2,2,0,32,95,70,57.7,16.3,43.4,0,0,0
23,6,2,39,100,95,55.9,15,46,0,1,0
21,1,0,6,86,70,54.8,18.2,39.6,0,0,0
2,5,0,13,77,95,55.9,15.8,44.4,0,1,0
16,5,1,68,72,81,56.9,23.5,29,0,0,0
3,4,0,98,85,93,59,16.7,42.6,0,1,0
7,0,2,56,95,90,54.9,17.7,40.6,0,0,0
16,6,2,25,90,88,55.2,24.1,27.8,1,0,0
7,4,0,82,99,74,57.5,16.8,42.4,0,1,0
13,4,0,81,100,72,58,24.3,27.4,0,0,0
14,1,0,75,96,95,50.2,23.5,29,1,0,0
10,1,0,1,62,92,51.2,23.1,29.8,0,0,0
14,4,0,22,72,86,57.7,24.3,27.4,1,0,0
13,5,1,28,96,93,56,24.4,27.2,1,0,0
14,4,0,39,100,86,57.7,24.4,27.2,1,0,0
10,5,0,4,97,95,56.3,23.6,28.8,0,0,0
10,1,0,52,84,92,51.2,22.7,30.6,0,0,0
13,4,0,31,97,87,57.5,24.6,26.8,1,0,0
11,2,0,13,92,82,59.9,23.4,29.2,0,0,0
5,5,0,25,96,61,59.5,15.5,45,0,0,0
8,6,1,36,94,87,55.4,19.2,37.6,0,0,0
1,1,0,44,100,91,54.3,16,44,0,1,0
22,1,0,54,84,93,52.8,17.3,41.4,0,0,0
15,0,0,11,96,87,52.1,23.6,28.8,1,0,0
10,4,0,92,98,80,58.1,21.3,33.4,0,0,0
5,0,2,77,90,85,54.3,15.3,45.4,0,0,0
8,3,0,6,92,76,57.7,18.7,38.6,0,0,0
7,3,0,43,91,76,57.4,17.6,40.8,0,0,0
8,4,0,60,83,78,57.7,17.2,41.6,0,0,0
15,2,0,90,87,88,60.5,24.2,27.6,1,0,0
4,2,0,13,91,90,54.9,15,46,0,1,0
12,5,1,19,62,88,56.9,24.8,26.4,1,0,0
13,2,0,43,54,83,59.9,24.5,27,1,0,0
18,3,0,10,56,79,59.9,22.4,31.2,0,0,0
1,4,0,91,79,92,59.6,15.9,44.2,0,1,0
19,3,0,34,100,86,59.2,21.4,33.2,0,0,0
19,2,0,75,98,92,57.3,21,34,0,0,0
10,1,0,80,95,92,56.4,22.3,31.4,0,0,0
13,1,0,30,85,91,50.6,24.2,27.6,1,0,0
18,6,2,7,93,88,55.3,21.9,32.2,0,0,0
11,0,0,78,97,91,52.9,25,26,1,0,0
11,4,0,34,63,88,58.3,22.2,31.6,0,0,0
22,6,2,74,77,95,55.6,15.9,44.2,0,0,0
23,6,2,43,100,91,56.2,14.9,46.2,0,1,0
5,0,2,28,92,87,53.8,15,46,0,1,0
18,2,0,14,95,90,57.3,23.4,29.2,1,0,0
2,5,0,64,92,54,59.4,15.8,44.4,0,1,0
10,5,0,77,100,67,59.9,22,32,0,0,0
9,1,0,76,82,87,50.6,20.1,35.8,0,0,0
10,1,0,35,92,92,50.9,22.3,31.4,0,0,0
8,4,0,43,88,80,57.7,17.4,41.2,0,0,0
7,0,2,74,98,90,55,17.4,41.2,0,0,0
18,2,0,32,100,95,59.6,21.3,33.4,0,0,0
14,3,0,73,96,73,57.7,23.1,29.8,1,0,0
18,1,0,69,75,93,51.6,22.3,31.4,0,0,0
2,3,0,90,100,85,58.9,16.4,43.2,0,1,0
2,4,0,3,90,95,59.4,16.4,43.2,0,1,0
3,5,0,74,100,95,55.8,16.1,43.8,0,1,0
3,3,0,41,89,83,59.1,16.6,42.8,0,0,0
16,0,0,78,78,54,50,19.3,37.4,0,0,0
9,4,0,48,79,83,57.8,19.7,36.6,0,0,0
7,3,0,100,85,80,57.6,17,42,0,0,0
23,1,0,41,86,95,53.2,16.5,43,0,0,0
2,3,0,30,84,95,57.7,16.7,42.6,0,1,0
23,3,0,44,82,82,57.6,16.6,42.8,0,0,0
10,6,1,93,93,82,55.4,23.1,29.8,0,0,0
5,6,1,86,44,83,56.4,16.6,42.8,0,1,0
1,5,0,25,99,88,56.6,15,46,0,1,0
11,4,0,61,90,79,58.9,22.4,31.2,0,0,0
22,4,0,93,44,57,58,16.6,42.8,0,0,0
10,6,1,28,100,82,55.4,23.1,29.8,0,0,0
20,1,0,47,85,94,52.9,19.2,37.6,0,0,0
0,2,0,33,93,75,57,15.2,45.6,0,1,0
5,5,0,53,90,93,55.6,15.8,44.4,0,0,0
9,4,0,18,99,77,58.1,18.9,38.2,0,0,0
15,2,0,63,84,83,57.5,24.2,27.6,0,0,0
7,2,0,59,93,94,54.8,16.8,42.4,0,1,0
5,3,0,94,80,71,58.7,15,46,0,1,0
17,2,0,37,99,91,59.5,23.3,29.4,0,0,0
6,3,0,85,89,66,59.8,15.5,45,0,1,0
4,4,0,94,100,79,57.7,16.1,43.8,0,1,0
12,3,0,81,80,81,57.8,24.9,26.2,1,0,0
4,1,0,93,86,95,51.5,15.2,45.6,0,0,0
13,6,2,90,88,88,54.5,24.1,27.8,1,0,0
22,4,0,41,91,81,56.3,17.9,40.2,0,0,0
20,3,0,86,80,91,59.3,20.4,35.2,0,0,0
7,2,0,61,48,85,60.1,16.5,43,0,1,0
11,2,0,19,79,82,55.7,24.3,27.4,0,0,0
0,1,0,3,94,95,54,15.4,45.2,0,1,0
6,4,0,81,100,79,58.9,16.1,43.8,0,0,0
22,6,2,22,91,95,55.3,16.4,43.2,0,0,0
2,3,0,40,97,95,57.7,16.7,42.6,0,1,0
21,1,0,28,97,92,52.7,18.1,39.8,0,0,0
3,6,1,21,72,95,57.5,15.6,44.8,0,1,0
8,2,0,69,100,91,55.1,18.1,39.8,0,0,0
13,5,0,83,75,92,55.1,23.9,28.2,1,0,0
23,5,1,15,81,86,55.7,17.6,40.8,0,0,0
23,0,0,2,96,69,51.3,15.4,45.2,0,1,0
19,0,0,23,100,95,53.3,20.1,35.8,0,0,0
23,2,0,12,83,93,58.4,16.1,43.8,0,0,0
17,2,0,81,97,91,59.4,22.4,31.2,0,0,0
20,6,2,4,93,93,54.6,18.8,38.4,0,0,0
12,1,0,63,94,95,50.6,24.6,26.8,1,0,0
4,6,1,64,51,95,55.4,16.4,43.2,0,1,0
22,1,0,81,90,71,56.8,15.7,44.6,0,0,0
19,0,0,88,86,64,51.5,18.7,38.6,0,0,0
20,1,0,27,84,69,54.3,20,36,0,0,0
15,2,0,72,71,88,59.9,23.5,29,1,0,0
7,2,0,12,100,91,54.8,17.1,41.8,0,0,0
5,0,2,27,92,87,53.8,15,46,0,1,0
23,3,0,78,93,93,61.5,16.5,43,0,0,0
0,6,1,62,76,91,55.5,16.4,43.2,0,0,0
9,3,0,100,78,74,60.2,21,34,0,0,0
11,3,0,39,95,80,61.2,24.4,27.2,0,0,0
3,5,0,76,87,95,55.7,16.1,43.8,0,1,0
2,2,0,72,92,71,57.7,15.5,45,0,0,0
9,4,0,41,97,79,57.5,19.8,36.4,0,0,0
20,1,0,83,87,95,53.4,18.9,38.2,0,0,0
18,4,0,62,82,64,59.1,20.8,34.4,0,0,0
3,0,2,13,100,95,54.7,16.6,42.8,0,1,0
2,2,0,21,99,67,57.8,16.2,43.6,0,0,0
10,4,0,65,100,82,58.1,20.9,34.2,0,0,0
0,3,0,51,61,92,57.9,15.4,45.2,0,1,0
16,5,0,29,100,85,54.2,23.9,28.2,0,0,0
1,4,0,43,47,76,58,15.1,45.8,0,1,0
19,1,0,42,98,74,54.5,20.4,35.2,0,0,0
13,1,0,43,98,91,50.5,23.9,28.2,1,0,0
0,2,0,55,51,90,52.8,14.9,46.2,0,1,0
19,1,0,75,67,95,51.9,20.5,35,0,0,0
6,4,0,62,88,86,57.3,15,46,0,1,0
18,4,0,98,93,74,58,21.5,33,0,0,0
17,0,0,96,89,62,50,20.9,34.2,0,0,0
23,4,0,24,88,85,55.9,16.4,43.2,0,0,0
18,4,0,7,100,70,58.7,20.8,34.4,0,0,0
22,1,0,80,92,70,56.4,16.3,43.4,0,0,0
0,3,0,98,84,95,58.4,14.9,46.2,0,1,0
11,5,0,82,91,95,56.6,24.3,27.4,0,0,0
14,3,0,34,72,85,61.9,24.2,27.6,1,0,0
21,1,0,34,90,92,52.7,18.1,39.8,0,0,0
7,1,0,62,81,91,51,16.4,43.2,0,1,0
8,0,2,98,72,86,54.6,18.2,39.6,0,0,0
21,0,0,60,100,64,51.9,16.4,43.2,0,0,0
14,4,0,70,83,72,58.1,24.8,26.4,1,0,0
23,4,0,100,93,57,57.6,15.2,45.6,0,0,0
3,2,0,23,96,87,54,16.1,43.8,0,0,0
5,1,0,3,99,95,51.2,16,44,0,1,0
10,6,1,38,88,84,55.8,23.3,29.4,0,0,0
17,3,0,59,76,77,60.2,23.2,29.6,1,0,0
20,3,0,94,91,88,61.9,22.2,31.6,0,0,0
14,1,0,100,100,95,50.4,23.5,29,1,0,0
7,1,0,7,91,94,54.9,16.2,43.6,0,1,0
9,1,0,38,97,87,50.8,20.8,34.4,0,0,0
14,5,0,33,57,88,53.9,23.4,29.2,1,0,0
15,4,0,79,89,67,58.8,24.7,26.6,1,0,0
2,0,2,29,99,95,54.5,16.5,43,0,1,0
2,3,0,83,98,87,59.5,17,42,0,0,0
17,3,0,62,22,88,60.3,24.5,27,0,0,0
14,2,0,7,100,85,57.4,24,28,1,0,0
4,2,0,63,100,73,59.3,15.1,45.8,0,1,0
6,2,0,2,89,91,59.9,16.5,43,0,1,0
6,2,0,1,89,91,59.9,16.5,43,0,1,0
3,2,0,84,98,87,54,16.1,43.8,0,0,0
20,1,0,60,79,91,52.8,19.3,37.4,0,0,0
18,0,0,2,94,92,53,21.7,32.6,0,0,0
19,4,0,15,95,78,57.6,20.5,35,0,0,0
20,0,0,53,93,62,51.8,17.1,41.8,0,0,0
21,2,0,68,70,95,57.7,19.3,37.4,0,0,0
3,2,0,77,74,71,57.8,15.4,45.2,0,0,0
19,0,0,46,85,62,50.7,19.2,37.6,0,0,0
7,4,0,21,65,87,57.8,15.4,45.2,0,1,0
9,4,0,33,100,88,57.8,18.7,38.6,0,0,0
20,3,0,12,60,89,61.5,22,32,0,0,0
16,5,0,53,92,82,53.5,24.5,27,1,0,0
11,2,0,58,97,82,56.6,23.3,29.4,0,0,0
9,5,0,64,81,87,57.1,19.8,36.4,0,0,0
17,3,0,90,48,80,59.8,24,28,1,0,0
22,3,0,16,100,95,57.7,17.7,40.6,0,0,0
17,5,1,99,90,81,56,24.2,27.6,0,0,0
6,3,0,66,93,63,60.2,15.7,44.6,0,1,0
10,5,0,83,88,95,56.4,23.8,28.4,0,0,0
3,4,0,51,82,93,59,16.7,42.6,0,1,0
19,1,0,95,83,94,51.7,20.8,34.4,0,0,0
10,1,0,64,98,86,50.6,21.4,33.2,0,0,0
2,5,0,98,100,53,59.6,15.9,44.2,0,1,0
12,5,0,13,85,93,56,24.6,26.8,1,0,0
7,4,0,4,95,78,58.4,15,46,0,1,0
7,6,1,45,87,86,56,16.2,43.6,0,0,0
17,0,0,33,72,55,50,20,36,0,0,0
0,2,0,71,77,90,52.8,14.9,46.2,0,1,0
19,2,0,25,96,90,57.7,21.6,32.8,0,0,0
19,3,0,11,100,90,61.7,22.5,31,0,0,0
9,1,0,69,96,87,50.7,20.4,35.2,0,0,0
15,6,2,63,93,81,54.8,23,30,1,0,0
23,2,0,22,84,93,58.5,16.6,42.8,0,0,0
4,3,0,86,98,95,58,15.3,45.4,0,0,0
9,3,0,95,90,74,60.4,21.3,33.4,0,0,0
18,5,1,61,96,85,56,22.7,30.6,0,0,0
9,6,1,96,91,87,55.1,22.8,30.4,0,0,0
9,1,0,3,100,87,50.7,20.4,35.2,0,0,0
19,5,1,72,100,93,55.7,21.2,33.6,0,0,0
2,5,0,42,100,54,59.2,15.6,44.8,0,1,0
12,2,0,77,100,87,55.9,24.9,26.2,1,0,0
1,2,0,80,100,66,58,16.6,42.8,0,1,0
6,3,0,69,83,63,60.2,15.7,44.6,0,1,0
21,2,0,100,75,92,58.7,17.7,40.6,0,0,0
14,4,0,11,72,86,57.7,24.3,27.4,1,0,0
0,0,2,100,100,95,55.5,15.1,45.8,0,1,0
10,1,0,77,94,95,56.6,21.8,32.4,0,0,0
10,1,0,24,89,92,50.8,22.3,31.4,0,0,0
20,2,0,35,100,95,59.3,19,38,0,0,0
20,0,0,75,100,64,51.7,17.7,40.6,0,0,0
8,5,0,10,97,83,56,17.9,40.2,0,0,0
14,1,0,99,77,95,50.2,23.5,29,1,0,0
11,2,0,21,85,85,55.5,24.7,26.6,0,0,0
1,0,2,59,98,95,54.6,15.9,44.2,0,1,0
12,4,0,84,99,73,58.4,23.6,28.8,0,0,0
11,4,0,23,97,79,58.5,22.3,31.4,0,0,0
7,1,0,90,98,94,54.6,16.4,43.2,0,1,0
9,4,0,55,68,86,57.7,18.4,39.2,0,0,0
16,4,0,47,53,67,59.1,24,28,1,0,0
7,6,1,32,100,85,55.1,17.7,40.6,0,0,0
23,4,0,76,90,57,57.7,15.2,45.6,0,0,0
5,1,0,50,95,95,51.2,16,44,0,1,0
21,6,2,47,66,95,55.5,17,42,0,0,0
13,1,0,5,98,91,50.4,24.2,27.6,1,0,0
21,3,0,63,84,95,58.7,19,38,0,0,0
19,2,0,42,91,91,57.7,21.5,33,0,0,0
13,1,0,14,69,95,56.3,23.8,28.4,1,0,0
7,4,0,57,95,75,58.3,15.1,45.8,0,1,0
7,3,0,70,55,63,59.6,16.2,43.6,0,1,0
15,5,0,90,100,88,53.7,23.2,29.6,1,0,0
10,3,0,90,65,74,60.8,22.4,31.2,0,0,0
1,3,0,77,78,95,57.4,15.7,44.6,0,1,0
5,4,0,5,89,79,58.5,16.6,42.8,0,1,0
5,2,0,85,69,92,55.1,15.6,44.8,0,1,0
17,2,0,99,83,89,59.6,22.7,30.6,0,0,0
9,4,0,30,79,88,57.9,18.5,39,0,0,0
23,6,2,17,75,95,56.2,15.1,45.8,0,0,0
10,2,0,51,90,77,56.2,21.9,32.2,0,0,0
4,3,0,56,95,95,57.8,15.4,45.2,0,0,0
7,4,0,57,86,75,58.3,15.3,45.4,0,1,0
5,0,2,6,96,85,54.3,15.3,45.4,0,0,0
11,0,0,26,96,85,53.1,24.7,26.6,0,0,0
8,2,0,32,70,89,60.1,19.6,36.8,0,0,0
16,0,0,15,99,94,52.7,23.2,29.6,1,0,0
8,2,0,3,70,89,60.2,19.6,36.8,0,0,0
4,4,0,76,100,79,58.3,16.5,43,0,1,0
15,4,0,62,73,67,59.1,24.5,27,1,0,0
21,3,0,61,91,91,58,18.7,38.6,0,0,0
23,2,0,34,78,85,58.1,15,46,0,1,0
15,4,0,24,70,71,59,24.5,27,1,0,0
15,2,0,94,88,88,60,23.6,28.8,1,0,0
3,1,0,100,59,92,54.6,16.2,43.6,0,0,0
19,6,2,23,100,92,54.6,21.2,33.6,0,0,0
6,5,0,54,89,94,55.9,15.5,45,0,0,0
6,3,0,100,98,83,57.8,16,44,0,1,0
6,0,2,15,65,87,54.9,15.5,45,0,1,0
12,4,0,59,86,90,58.2,23.9,28.2,0,0,0
14,0,0,41,95,85,52.4,24,28,1,0,0
3,4,0,1,92,93,59.4,16.8,42.4,0,0,0
19,6,2,60,93,95,54.9,21.2,33.6,0,0,0
9,2,0,49,100,80,55.8,19.9,36.2,0,0,0
4,5,0,75,90,61,60.3,16.5,43,0,0,0
16,1,0,64,100,77,55.3,24.5,27,1,0,0
1,3,0,91,97,90,58.6,15.4,45.2,0,1,0
3,6,1,53,62,95,57.6,15.1,45.8,0,1,0
9,4,0,8,99,82,57.8,19.4,37.2,0,0,0
17,5,1,6,75,89,53.2,23.5,29,1,0,0
2,3,0,39,98,87,59.4,16.8,42.4,0,1,0
19,4,0,92,97,63,59.2,20,36,0,0,0
1,5,0,27,91,58,58.4,15.2,45.6,0,1,0
6,3,0,49,90,80,57.8,16.1,43.8,0,1,0
6,4,0,76,88,76,58.5,14.9,46.2,0,1,0
4,2,0,17,84,90,54.5,15,46,0,0,0
19,4,0,30,95,78,57.6,20.5,35,0,0,0
1,0,2,60,91,95,54.7,16.1,43.8,0,1,0
8,1,0,100,78,95,51,19.6,36.8,0,0,0
9,0,0,62,79,89,52.8,21.4,33.2,0,0,0
5,6,1,87,42,83,56.4,16.6,42.8,0,1,0
16,1,0,91,100,77,55.5,24.3,27.4,1,0,0
17,1,0,69,88,75,55.2,23.9,28.2,1,0,0
10,3,0,34,63,78,58.6,21.9,32.2,0,0,0
1,2,0,12,89,89,52.4,15.7,44.6,0,1,0
1,3,0,67,96,95,57.9,15.8,44.4,0,1,0
1,3,0,22,82,93,58.6,15.5,45,0,1,0
22,5,1,92,73,95,55.8,18.6,38.8,0,0,0
4,1,0,84,99,95,51.1,15.1,45.8,0,1,0
8,4,0,3,61,79,57.8,17,42,0,0,0
22,6,2,18,97,95,55.4,16.2,43.6,0,0,0
3,6,1,10,85,95,57.7,15.1,45.8,0,1,0
4,5,0,86,98,95,55.5,16.8,42.4,0,1,0
5,1,0,66,93,90,54.3,15.5,45,0,1,0
7,5,0,81,77,64,59.2,16.5,43,0,1,0
17,4,0,77,99,73,59.5,22.7,30.6,0,0,0
2,5,0,61,87,91,56,15.2,45.6,0,1,0
2,4,0,51,80,95,59.3,16.4,43.2,0,1,0
13,4,0,69,89,90,58.4,25,26,1,0,0
7,1,0,14,96,94,54.6,16.4,43.2,0,1,0
11,5,0,96,89,75,58.4,24.6,26.8,0,0,0
7,2,0,22,35,89,60.8,17.7,40.6,0,0,0
16,5,1,59,43,85,56.6,23,30,0,0,0
0,1,0,50,82,92,53.9,15.3,45.4,0,1,0
13,1,0,89,71,95,56,24.2,27.6,1,0,0
0,1,0,69,100,76,50.9,16,44,0,1,0
7,3,0,7,55,63,59.6,16.6,42.8,0,1,0
10,0,0,27,100,89,53,22.3,31.4,0,0,0
1,2,0,87,96,92,52.7,15.3,45.4,0,1,0
8,5,0,6,97,64,59.6,18,40,0,0,0
13,2,0,14,96,87,56.8,24.4,27.2,1,0,0
4,0,2,90,68,92,54.4,15.9,44.2,0,0,0
18,2,0,77,80,92,59.9,21.6,32.8,0,0,0
22,2,0,31,95,88,58.3,16.4,43.2,0,0,0
3,3,0,92,97,82,58.3,16.1,43.8,0,0,0
12,5,1,29,99,88,56.9,24.9,26.2,1,0,0
18,4,0,9,73,73,58.1,21.9,32.2,0,0,0
11,3,0,4,97,80,61.5,25,26,1,0,0
13,3,0,71,94,88,61.7,24.3,27.4,1,0,0
23,2,0,88,91,86,58.4,15.1,45.8,0,0,0
19,1,0,17,77,94,51.7,21.3,33.4,0,0,0
3,6,1,4,49,95,57.3,15.5,45,0,1,0
3,3,0,3,85,87,59.5,16.7,42.6,0,0,0
3,2,0,38,89,73,58.4,14.9,46.2,0,1,0
1,0,2,25,74,95,54.6,15.6,44.8,0,1,0
11,6,1,35,100,84,55,24.8,26.4,1,0,0
13,6,2,91,87,88,54.5,24.1,27.8,1,0,0
13,4,0,38,86,86,57.4,24.4,27.2,1,0,0
0,4,0,54,100,89,60.8,16.2,43.6,0,0,0
17,5,1,6,70,91,53.4,23.9,28.2,1,0,0
14,6,2,78,100,88,55.3,23.7,28.6,1,0,0
0,2,0,63,55,70,58.2,15.9,44.2,0,1,0
23,2,0,31,100,95,58.3,15.2,45.6,0,0,0
17,0,0,94,81,90,52.3,22.8,30.4,0,0,0
7,2,0,45,100,91,54.3,17.2,41.6,0,0,0
17,3,0,100,64,86,61.1,24.6,26.8,0,0,0
16,5,0,78,97,85,54.1,24,28,0,0,0
20,0,0,94,88,67,51.7,17.8,40.4,0,0,0
21,1,0,100,100,70,56.2,17.3,41.4,0,0,0
8,5,0,5,80,64,59.5,17.7,40.6,0,0,0
0,2,0,81,91,75,57.4,15.5,45,0,1,0
